b4_sufferevent_2_t0_n,1796
b4_sufferevent_2_t0_r2, 0.03
b4_sufferevent_2_t1_p, 0.41
b4_sufferevent_2_t1_beta, 0.006
b4_sufferevent_2_t1_starbeta, 0.006
b4_sufferevent_2_t1_se, 0.008
b4_sufferevent_2_t1_n,1796
b4_sufferevent_2_t1_r2, 0.03
b4_sufferevent_2_test, 0.494
b4_sufferevent_3_cmean, 0.098
b4_sufferevent_3_csd, 0.297
b4_sufferevent_3_t_p, 0.59
b4_sufferevent_3_t_beta,-0.007
b4_sufferevent_3_t_starbeta,-0.007
b4_sufferevent_3_t_se, 0.013
b4_sufferevent_3_t_n,1796
b4_sufferevent_3_t_r2, 0.05
b4_sufferevent_3_t0_p, 0.05
b4_sufferevent_3_t0_beta,-0.029
b4_sufferevent_3_t0_starbeta,-0.029*
b4_sufferevent_3_t0_se, 0.015
b4_sufferevent_3_t0_n,1796
b4_sufferevent_3_t0_r2, 0.05
b4_sufferevent_3_t1_p, 0.41
b4_sufferevent_3_t1_beta, 0.014
b4_sufferevent_3_t1_starbeta, 0.014
b4_sufferevent_3_t1_se, 0.017
b4_sufferevent_3_t1_n,1796
b4_sufferevent_3_t1_r2, 0.05
b4_sufferevent_3_test, 0.019
b4_sufferevent_4_cmean, 0.121
b4_sufferevent_4_csd, 0.326
b4_sufferevent_4_t_p, 0.77
b4_sufferevent_4_t_beta,-0.004
b4_sufferevent_4_t_starbeta,-0.004
b4_sufferevent_4_t_se, 0.014
b4_sufferevent_4_t_n,1796
b4_sufferevent_4_t_r2, 0.15
b4_sufferevent_4_t0_p, 0.50
b4_sufferevent_4_t0_beta,-0.011
b4_sufferevent_4_t0_starbeta,-0.011
b4_sufferevent_4_t0_se, 0.016
b4_sufferevent_4_t0_n,1796
b4_sufferevent_4_t0_r2, 0.15
b4_sufferevent_4_t1_p, 0.88
b4_sufferevent_4_t1_beta, 0.003
b4_sufferevent_4_t1_starbeta, 0.003
b4_sufferevent_4_t1_se, 0.018
b4_sufferevent_4_t1_n,1796
b4_sufferevent_4_t1_r2, 0.15
b4_sufferevent_4_test, 0.491
b4_sufferevent_5_cmean, 0.005
b4_sufferevent_5_csd, 0.068
b4_sufferevent_5_t_p, 0.00
b4_sufferevent_5_t_beta, 0.014
b4_sufferevent_5_t_starbeta,0.014***
b4_sufferevent_5_t_se, 0.005
b4_sufferevent_5_t_n,1796
b4_sufferevent_5_t_r2, 0.04
b4_sufferevent_5_t0_p, 0.05
b4_sufferevent_5_t0_beta, 0.012
b4_sufferevent_5_t0_starbeta,0.012*
b4_sufferevent_5_t0_se, 0.006
b4_sufferevent_5_t0_n,1796
b4_sufferevent_5_t0_r2, 0.05
b4_sufferevent_5_t1_p, 0.02
b4_sufferevent_5_t1_beta, 0.016
b4_sufferevent_5_t1_starbeta,0.016**
b4_sufferevent_5_t1_se, 0.007
b4_sufferevent_5_t1_n,1796
b4_sufferevent_5_t1_r2, 0.05
b4_sufferevent_5_test, 0.620
b4_sufferevent_6_cmean, 0.009
b4_sufferevent_6_csd, 0.096
b4_sufferevent_6_t_p, 0.67
b4_sufferevent_6_t_beta, 0.002
b4_sufferevent_6_t_starbeta, 0.002
b4_sufferevent_6_t_se, 0.005
b4_sufferevent_6_t_n,1796
b4_sufferevent_6_t_r2, 0.02
b4_sufferevent_6_t0_p, 0.72
b4_sufferevent_6_t0_beta,-0.002
b4_sufferevent_6_t0_starbeta,-0.002
b4_sufferevent_6_t0_se, 0.005
b4_sufferevent_6_t0_n,1796
b4_sufferevent_6_t0_r2, 0.02
b4_sufferevent_6_t1_p, 0.37
b4_sufferevent_6_t1_beta, 0.006
b4_sufferevent_6_t1_starbeta, 0.006
b4_sufferevent_6_t1_se, 0.006
b4_sufferevent_6_t1_n,1796
b4_sufferevent_6_t1_r2, 0.02
b4_sufferevent_6_test, 0.252
b4_sufferevent_7_cmean, 0.000
b4_sufferevent_7_csd, 0.000
b4_sufferevent_7_t_p, 0.05
b4_sufferevent_7_t_beta, 0.004
b4_sufferevent_7_t_starbeta,0.004**
b4_sufferevent_7_t_se, 0.002
b4_sufferevent_7_t_n,1796
b4_sufferevent_7_t_r2, 0.02
b4_sufferevent_7_t0_p, 0.16
b4_sufferevent_7_t0_beta, 0.004
b4_sufferevent_7_t0_starbeta, 0.004
b4_sufferevent_7_t0_se, 0.003
b4_sufferevent_7_t0_n,1796
b4_sufferevent_7_t0_r2, 0.02
b4_sufferevent_7_t1_p, 0.16
b4_sufferevent_7_t1_beta, 0.004
b4_sufferevent_7_t1_starbeta, 0.004
b4_sufferevent_7_t1_se, 0.003
b4_sufferevent_7_t1_n,1796
b4_sufferevent_7_t1_r2, 0.02
b4_sufferevent_7_test, 0.970
b4_sufferevent_8_cmean, 0.002
b4_sufferevent_8_csd, 0.048
b4_sufferevent_8_t_p, 0.12
b4_sufferevent_8_t_beta, 0.005
b4_sufferevent_8_t_starbeta, 0.005
b4_sufferevent_8_t_se, 0.003
b4_sufferevent_8_t_n,1796
b4_sufferevent_8_t_r2, 0.04
b4_sufferevent_8_t0_p, 0.18
b4_sufferevent_8_t0_beta, 0.005
b4_sufferevent_8_t0_starbeta, 0.005
b4_sufferevent_8_t0_se, 0.004
b4_sufferevent_8_t0_n,1796
b4_sufferevent_8_t0_r2, 0.04
b4_sufferevent_8_t1_p, 0.30
b4_sufferevent_8_t1_beta, 0.004
b4_sufferevent_8_t1_starbeta, 0.004
b4_sufferevent_8_t1_se, 0.004
b4_sufferevent_8_t1_n,1796
b4_sufferevent_8_t1_r2, 0.04
b4_sufferevent_8_test, 0.854
b4_sufferevent_9_cmean, 0.000
b4_sufferevent_9_csd, 0.000
b4_sufferevent_9_t_p,.
b4_sufferevent_9_t_beta, 0.000
b4_sufferevent_9_t_starbeta, 0.000
b4_sufferevent_9_t_se, 0.000
b4_sufferevent_9_t_n,1796
b4_sufferevent_9_t_r2,.
b4_sufferevent_9_t0_p,.
b4_sufferevent_9_t0_beta, 0.000
b4_sufferevent_9_t0_starbeta, 0.000
b4_sufferevent_9_t0_se, 0.000
b4_sufferevent_9_t0_n,1796
b4_sufferevent_9_t0_r2,.
b4_sufferevent_9_t1_p,.
b4_sufferevent_9_t1_beta, 0.000
b4_sufferevent_9_t1_starbeta, 0.000
b4_sufferevent_9_t1_se, 0.000
b4_sufferevent_9_t1_n,1796
b4_sufferevent_9_t1_r2,.
b4_sufferevent_9_test,.
b4_sufferevent_99_cmean, 0.014
b4_sufferevent_99_csd, 0.117
b4_sufferevent_99_t_p, 0.15
b4_sufferevent_99_t_beta, 0.009
b4_sufferevent_99_t_starbeta, 0.009
b4_sufferevent_99_t_se, 0.006
b4_sufferevent_99_t_n,1796
b4_sufferevent_99_t_r2, 0.03
b4_sufferevent_99_t0_p, 0.62
b4_sufferevent_99_t0_beta, 0.003
b4_sufferevent_99_t0_starbeta, 0.003
b4_sufferevent_99_t0_se, 0.007
b4_sufferevent_99_t0_n,1796
b4_sufferevent_99_t0_r2, 0.03
b4_sufferevent_99_t1_p, 0.09
b4_sufferevent_99_t1_beta, 0.014
b4_sufferevent_99_t1_starbeta,0.014*
b4_sufferevent_99_t1_se, 0.008
b4_sufferevent_99_t1_n,1796
b4_sufferevent_99_t1_r2, 0.03
b4_sufferevent_99_test, 0.229
b4_facesufferevent_1_cmean, 0.114
b4_facesufferevent_1_csd, 0.318
b4_facesufferevent_1_t_p, 0.05
b4_facesufferevent_1_t_beta,-0.024
b4_facesufferevent_1_t_starbeta,-0.024**
b4_facesufferevent_1_t_se, 0.012
b4_facesufferevent_1_t_n,1796
b4_facesufferevent_1_t_r2, 0.21
b4_facesufferevent_1_t0_p, 0.22
b4_facesufferevent_1_t0_beta,-0.018
b4_facesufferevent_1_t0_starbeta,-0.018
b4_facesufferevent_1_t0_se, 0.014
b4_facesufferevent_1_t0_n,1796
b4_facesufferevent_1_t0_r2, 0.21
b4_facesufferevent_1_t1_p, 0.04
b4_facesufferevent_1_t1_beta,-0.030
b4_facesufferevent_1_t1_starbeta,-0.030**
b4_facesufferevent_1_t1_se, 0.015
b4_facesufferevent_1_t1_n,1796
b4_facesufferevent_1_t1_r2, 0.21
b4_facesufferevent_1_test, 0.458
b4_facesufferevent_2_cmean, 0.016
b4_facesufferevent_2_csd, 0.126
b4_facesufferevent_2_t_p, 0.03
b4_facesufferevent_2_t_beta,-0.010
b4_facesufferevent_2_t_starbeta,-0.010**
b4_facesufferevent_2_t_se, 0.005
b4_facesufferevent_2_t_n,1796
b4_facesufferevent_2_t_r2, 0.06
b4_facesufferevent_2_t0_p, 0.09
b4_facesufferevent_2_t0_beta,-0.009
b4_facesufferevent_2_t0_starbeta,-0.009*
b4_facesufferevent_2_t0_se, 0.006
b4_facesufferevent_2_t0_n,1796
b4_facesufferevent_2_t0_r2, 0.06
b4_facesufferevent_2_t1_p, 0.03
b4_facesufferevent_2_t1_beta,-0.011
b4_facesufferevent_2_t1_starbeta,-0.011**
b4_facesufferevent_2_t1_se, 0.005
b4_facesufferevent_2_t1_n,1796
b4_facesufferevent_2_t1_r2, 0.06
b4_facesufferevent_2_test, 0.705
b4_facesufferevent_3_cmean, 0.086
b4_facesufferevent_3_csd, 0.281
b4_facesufferevent_3_t_p, 0.25
b4_facesufferevent_3_t_beta, 0.015
b4_facesufferevent_3_t_starbeta, 0.015
b4_facesufferevent_3_t_se, 0.013
b4_facesufferevent_3_t_n,1796
b4_facesufferevent_3_t_r2, 0.12
b4_facesufferevent_3_t0_p, 0.82
b4_facesufferevent_3_t0_beta, 0.003
b4_facesufferevent_3_t0_starbeta, 0.003
b4_facesufferevent_3_t0_se, 0.015
b4_facesufferevent_3_t0_n,1796
b4_facesufferevent_3_t0_r2, 0.12
b4_facesufferevent_3_t1_p, 0.12
b4_facesufferevent_3_t1_beta, 0.026
b4_facesufferevent_3_t1_starbeta, 0.026
b4_facesufferevent_3_t1_se, 0.017
b4_facesufferevent_3_t1_n,1796
b4_facesufferevent_3_t1_r2, 0.12
b4_facesufferevent_3_test, 0.220
b4_facesufferevent_4_cmean, 0.005
b4_facesufferevent_4_csd, 0.068
b4_facesufferevent_4_t_p, 0.44
b4_facesufferevent_4_t_beta,-0.002
b4_facesufferevent_4_t_starbeta,-0.002
b4_facesufferevent_4_t_se, 0.003
b4_facesufferevent_4_t_n,1796
b4_facesufferevent_4_t_r2, 0.02
b4_facesufferevent_4_t0_p, 0.04
b4_facesufferevent_4_t0_beta,-0.004
b4_facesufferevent_4_t0_starbeta,-0.004**
b4_facesufferevent_4_t0_se, 0.002
b4_facesufferevent_4_t0_n,1796
b4_facesufferevent_4_t0_r2, 0.02
b4_facesufferevent_4_t1_p, 0.99
b4_facesufferevent_4_t1_beta, 0.000
b4_facesufferevent_4_t1_starbeta, 0.000
b4_facesufferevent_4_t1_se, 0.004
b4_facesufferevent_4_t1_n,1796
b4_facesufferevent_4_t1_r2, 0.02
b4_facesufferevent_4_test, 0.220
b4_facesufferevent_5_cmean, 0.048
b4_facesufferevent_5_csd, 0.215
b4_facesufferevent_5_t_p, 0.15
b4_facesufferevent_5_t_beta,-0.013
b4_facesufferevent_5_t_starbeta,-0.013
b4_facesufferevent_5_t_se, 0.009
b4_facesufferevent_5_t_n,1796
b4_facesufferevent_5_t_r2, 0.10
b4_facesufferevent_5_t0_p, 0.10
b4_facesufferevent_5_t0_beta,-0.016
b4_facesufferevent_5_t0_starbeta,-0.016
b4_facesufferevent_5_t0_se, 0.010
b4_facesufferevent_5_t0_n,1796
b4_facesufferevent_5_t0_r2, 0.10
b4_facesufferevent_5_t1_p, 0.43
b4_facesufferevent_5_t1_beta,-0.009
b4_facesufferevent_5_t1_starbeta,-0.009
b4_facesufferevent_5_t1_se, 0.011
b4_facesufferevent_5_t1_n,1796
b4_facesufferevent_5_t1_r2, 0.10
b4_facesufferevent_5_test, 0.539
b4_facesufferevent_6_cmean, 0.026
b4_facesufferevent_6_csd, 0.161
b4_facesufferevent_6_t_p, 0.92
b4_facesufferevent_6_t_beta,-0.001
b4_facesufferevent_6_t_starbeta,-0.001
b4_facesufferevent_6_t_se, 0.007
b4_facesufferevent_6_t_n,1796
b4_facesufferevent_6_t_r2, 0.08
b4_facesufferevent_6_t0_p, 0.04
b4_facesufferevent_6_t0_beta,-0.014
b4_facesufferevent_6_t0_starbeta,-0.014**
b4_facesufferevent_6_t0_se, 0.007
b4_facesufferevent_6_t0_n,1796
b4_facesufferevent_6_t0_r2, 0.09
b4_facesufferevent_6_t1_p, 0.20
b4_facesufferevent_6_t1_beta, 0.013
b4_facesufferevent_6_t1_starbeta, 0.013
b4_facesufferevent_6_t1_se, 0.010
b4_facesufferevent_6_t1_n,1796
b4_facesufferevent_6_t1_r2, 0.09
b4_facesufferevent_6_test, 0.005
b4_facesufferevent_7_cmean, 0.002
b4_facesufferevent_7_csd, 0.048
b4_facesufferevent_7_t_p, 0.48
b4_facesufferevent_7_t_beta,-0.001
b4_facesufferevent_7_t_starbeta,-0.001
b4_facesufferevent_7_t_se, 0.002
b4_facesufferevent_7_t_n,1796
b4_facesufferevent_7_t_r2, 0.03
b4_facesufferevent_7_t0_p, 0.95
b4_facesufferevent_7_t0_beta, 0.000
b4_facesufferevent_7_t0_starbeta, 0.000
b4_facesufferevent_7_t0_se, 0.003
b4_facesufferevent_7_t0_n,1796
b4_facesufferevent_7_t0_r2, 0.03
b4_facesufferevent_7_t1_p, 0.14
b4_facesufferevent_7_t1_beta,-0.002
b4_facesufferevent_7_t1_starbeta,-0.002
b4_facesufferevent_7_t1_se, 0.002
b4_facesufferevent_7_t1_n,1796
b4_facesufferevent_7_t1_r2, 0.03
b4_facesufferevent_7_test, 0.270
b4_facesufferevent_8_cmean, 0.012
b4_facesufferevent_8_csd, 0.107
b4_facesufferevent_8_t_p, 0.23
b4_facesufferevent_8_t_beta,-0.005
b4_facesufferevent_8_t_starbeta,-0.005
b4_facesufferevent_8_t_se, 0.004
b4_facesufferevent_8_t_n,1796
b4_facesufferevent_8_t_r2, 0.02
b4_facesufferevent_8_t0_p, 0.41
b4_facesufferevent_8_t0_beta,-0.004
b4_facesufferevent_8_t0_starbeta,-0.004
b4_facesufferevent_8_t0_se, 0.005
b4_facesufferevent_8_t0_n,1796
b4_facesufferevent_8_t0_r2, 0.02
b4_facesufferevent_8_t1_p, 0.24
b4_facesufferevent_8_t1_beta,-0.006
b4_facesufferevent_8_t1_starbeta,-0.006
b4_facesufferevent_8_t1_se, 0.005
b4_facesufferevent_8_t1_n,1796
b4_facesufferevent_8_t1_r2, 0.02
b4_facesufferevent_8_test, 0.714
b4_facesufferevent_9_cmean, 0.001
b4_facesufferevent_9_csd, 0.034
b4_facesufferevent_9_t_p, 0.93
b4_facesufferevent_9_t_beta, 0.000
b4_facesufferevent_9_t_starbeta, 0.000
b4_facesufferevent_9_t_se, 0.002
b4_facesufferevent_9_t_n,1796
b4_facesufferevent_9_t_r2, 0.01
b4_facesufferevent_9_t0_p, 0.32
b4_facesufferevent_9_t0_beta,-0.001
b4_facesufferevent_9_t0_starbeta,-0.001
b4_facesufferevent_9_t0_se, 0.001
b4_facesufferevent_9_t0_n,1796
b4_facesufferevent_9_t0_r2, 0.01
b4_facesufferevent_9_t1_p, 0.68
b4_facesufferevent_9_t1_beta, 0.001
b4_facesufferevent_9_t1_starbeta, 0.001
b4_facesufferevent_9_t1_se, 0.003
b4_facesufferevent_9_t1_n,1796
b4_facesufferevent_9_t1_r2, 0.01
b4_facesufferevent_9_test, 0.294
b4_facesufferevent_10_cmean, 0.001
b4_facesufferevent_10_csd, 0.034
b4_facesufferevent_10_t_p, 0.32
b4_facesufferevent_10_t_beta,-0.001
b4_facesufferevent_10_t_starbeta,-0.001
b4_facesufferevent_10_t_se, 0.001
b4_facesufferevent_10_t_n,1796
b4_facesufferevent_10_t_r2, 0.01
b4_facesufferevent_10_t0_p, 0.32
b4_facesufferevent_10_t0_beta,-0.001
b4_facesufferevent_10_t0_starbeta,-0.001
b4_facesufferevent_10_t0_se, 0.001
b4_facesufferevent_10_t0_n,1796
b4_facesufferevent_10_t0_r2, 0.01
b4_facesufferevent_10_t1_p, 0.32
b4_facesufferevent_10_t1_beta,-0.001
b4_facesufferevent_10_t1_starbeta,-0.001
b4_facesufferevent_10_t1_se, 0.001
b4_facesufferevent_10_t1_n,1796
b4_facesufferevent_10_t1_r2, 0.01
b4_facesufferevent_10_test, 0.736
b4_facesufferevent_11_cmean, 0.000
b4_facesufferevent_11_csd, 0.000
b4_facesufferevent_11_t_p, 0.16
b4_facesufferevent_11_t_beta, 0.003
b4_facesufferevent_11_t_starbeta, 0.003
b4_facesufferevent_11_t_se, 0.002
b4_facesufferevent_11_t_n,1796
b4_facesufferevent_11_t_r2, 0.02
b4_facesufferevent_11_t0_p, 0.27
b4_facesufferevent_11_t0_beta, 0.003
b4_facesufferevent_11_t0_starbeta, 0.003
b4_facesufferevent_11_t0_se, 0.002
b4_facesufferevent_11_t0_n,1796
b4_facesufferevent_11_t0_r2, 0.02
b4_facesufferevent_11_t1_p, 0.31
b4_facesufferevent_11_t1_beta, 0.002
b4_facesufferevent_11_t1_starbeta, 0.002
b4_facesufferevent_11_t1_se, 0.002
b4_facesufferevent_11_t1_n,1796
b4_facesufferevent_11_t1_r2, 0.02
b4_facesufferevent_11_test, 0.931
b4_facesufferevent_12_cmean, 0.000
b4_facesufferevent_12_csd, 0.000
b4_facesufferevent_12_t_p, 0.32
b4_facesufferevent_12_t_beta, 0.001
b4_facesufferevent_12_t_starbeta, 0.001
b4_facesufferevent_12_t_se, 0.001
b4_facesufferevent_12_t_n,1796
b4_facesufferevent_12_t_r2, 0.01
b4_facesufferevent_12_t0_p, 0.88
b4_facesufferevent_12_t0_beta, 0.000
b4_facesufferevent_12_t0_starbeta, 0.000
b4_facesufferevent_12_t0_se, 0.000
b4_facesufferevent_12_t0_n,1796
b4_facesufferevent_12_t0_r2, 0.02
b4_facesufferevent_12_t1_p, 0.32
b4_facesufferevent_12_t1_beta, 0.002
b4_facesufferevent_12_t1_starbeta, 0.002
b4_facesufferevent_12_t1_se, 0.002
b4_facesufferevent_12_t1_n,1796
b4_facesufferevent_12_t1_r2, 0.02
b4_facesufferevent_12_test, 0.317
b4_facesufferevent_13_cmean, 0.005
b4_facesufferevent_13_csd, 0.068
b4_facesufferevent_13_t_p, 0.64
b4_facesufferevent_13_t_beta,-0.001
b4_facesufferevent_13_t_starbeta,-0.001
b4_facesufferevent_13_t_se, 0.003
b4_facesufferevent_13_t_n,1796
b4_facesufferevent_13_t_r2, 0.05
b4_facesufferevent_13_t0_p, 0.97
b4_facesufferevent_13_t0_beta, 0.000
b4_facesufferevent_13_t0_starbeta, 0.000
b4_facesufferevent_13_t0_se, 0.004
b4_facesufferevent_13_t0_n,1796
b4_facesufferevent_13_t0_r2, 0.05
b4_facesufferevent_13_t1_p, 0.36
b4_facesufferevent_13_t1_beta,-0.003
b4_facesufferevent_13_t1_starbeta,-0.003
b4_facesufferevent_13_t1_se, 0.003
b4_facesufferevent_13_t1_n,1796
b4_facesufferevent_13_t1_r2, 0.05
b4_facesufferevent_13_test, 0.402
b4_facesufferevent_14_cmean, 0.022
b4_facesufferevent_14_csd, 0.146
b4_facesufferevent_14_t_p, 0.40
b4_facesufferevent_14_t_beta, 0.006
b4_facesufferevent_14_t_starbeta, 0.006
b4_facesufferevent_14_t_se, 0.007
b4_facesufferevent_14_t_n,1796
b4_facesufferevent_14_t_r2, 0.04
b4_facesufferevent_14_t0_p, 0.76
b4_facesufferevent_14_t0_beta,-0.002
b4_facesufferevent_14_t0_starbeta,-0.002
b4_facesufferevent_14_t0_se, 0.008
b4_facesufferevent_14_t0_n,1796
b4_facesufferevent_14_t0_r2, 0.04
b4_facesufferevent_14_t1_p, 0.14
b4_facesufferevent_14_t1_beta, 0.014
b4_facesufferevent_14_t1_starbeta, 0.014
b4_facesufferevent_14_t1_se, 0.010
b4_facesufferevent_14_t1_n,1796
b4_facesufferevent_14_t1_r2, 0.04
b4_facesufferevent_14_test, 0.107
b4_facesufferevent_15_cmean, 0.015
b4_facesufferevent_15_csd, 0.121
b4_facesufferevent_15_t_p, 0.85
b4_facesufferevent_15_t_beta,-0.001
b4_facesufferevent_15_t_starbeta,-0.001
b4_facesufferevent_15_t_se, 0.005
b4_facesufferevent_15_t_n,1796
b4_facesufferevent_15_t_r2, 0.04
b4_facesufferevent_15_t0_p, 0.82
b4_facesufferevent_15_t0_beta, 0.002
b4_facesufferevent_15_t0_starbeta, 0.002
b4_facesufferevent_15_t0_se, 0.007
b4_facesufferevent_15_t0_n,1796
b4_facesufferevent_15_t0_r2, 0.04
b4_facesufferevent_15_t1_p, 0.55
b4_facesufferevent_15_t1_beta,-0.004
b4_facesufferevent_15_t1_starbeta,-0.004
b4_facesufferevent_15_t1_se, 0.006
b4_facesufferevent_15_t1_n,1796
b4_facesufferevent_15_t1_r2, 0.04
b4_facesufferevent_15_test, 0.480
b4_facesufferevent_0_cmean, 0.056
b4_facesufferevent_0_csd, 0.231
b4_facesufferevent_0_t_p, 0.18
b4_facesufferevent_0_t_beta, 0.015
b4_facesufferevent_0_t_starbeta, 0.015
b4_facesufferevent_0_t_se, 0.011
b4_facesufferevent_0_t_n,1796
b4_facesufferevent_0_t_r2, 0.12
b4_facesufferevent_0_t0_p, 0.39
b4_facesufferevent_0_t0_beta, 0.012
b4_facesufferevent_0_t0_starbeta, 0.012
b4_facesufferevent_0_t0_se, 0.014
b4_facesufferevent_0_t0_n,1796
b4_facesufferevent_0_t0_r2, 0.12
b4_facesufferevent_0_t1_p, 0.24
b4_facesufferevent_0_t1_beta, 0.016
b4_facesufferevent_0_t1_starbeta, 0.016
b4_facesufferevent_0_t1_se, 0.014
b4_facesufferevent_0_t1_n,1796
b4_facesufferevent_0_t1_r2, 0.12
b4_facesufferevent_0_test, 0.798
b4_facesufferevent_99_cmean, 0.006
b4_facesufferevent_99_csd, 0.076
b4_facesufferevent_99_t_p, 0.53
b4_facesufferevent_99_t_beta,-0.002
b4_facesufferevent_99_t_starbeta,-0.002
b4_facesufferevent_99_t_se, 0.003
b4_facesufferevent_99_t_n,1796
b4_facesufferevent_99_t_r2, 0.02
b4_facesufferevent_99_t0_p, 0.32
b4_facesufferevent_99_t0_beta,-0.003
b4_facesufferevent_99_t0_starbeta,-0.003
b4_facesufferevent_99_t0_se, 0.003
b4_facesufferevent_99_t0_n,1796
b4_facesufferevent_99_t0_r2, 0.02
b4_facesufferevent_99_t1_p, 0.87
b4_facesufferevent_99_t1_beta,-0.001
b4_facesufferevent_99_t1_starbeta,-0.001
b4_facesufferevent_99_t1_se, 0.004
b4_facesufferevent_99_t1_n,1796
b4_facesufferevent_99_t1_r2, 0.02
b4_facesufferevent_99_test, 0.473
c4_hhmig_cmean, 0.135
c4_hhmig_csd, 0.342
c4_hhmig_t_p, 0.47
c4_hhmig_t_beta,-0.011
c4_hhmig_t_starbeta,-0.011
c4_hhmig_t_se, 0.016
c4_hhmig_t_n,1796
c4_hhmig_t_r2, 0.06
c4_hhmig_t0_p, 0.29
c4_hhmig_t0_beta,-0.019
c4_hhmig_t0_starbeta,-0.019
c4_hhmig_t0_se, 0.018
c4_hhmig_t0_n,1796
c4_hhmig_t0_r2, 0.06
c4_hhmig_t1_p, 0.82
c4_hhmig_t1_beta,-0.005
c4_hhmig_t1_starbeta,-0.005
c4_hhmig_t1_se, 0.019
c4_hhmig_t1_n,1796
c4_hhmig_t1_r2, 0.06
c4_hhmig_test, 0.487
c4_hhmignum_cmean, 0.177
c4_hhmignum_csd, 0.531
c4_hhmignum_t_p, 0.32
c4_hhmignum_t_beta,-0.023
c4_hhmignum_t_starbeta,-0.023
c4_hhmignum_t_se, 0.023
c4_hhmignum_t_n,1796
c4_hhmignum_t_r2, 0.06
c4_hhmignum_t0_p, 0.45
c4_hhmignum_t0_beta,-0.022
c4_hhmignum_t0_starbeta,-0.022
c4_hhmignum_t0_se, 0.028
c4_hhmignum_t0_n,1796
c4_hhmignum_t0_r2, 0.06
c4_hhmignum_t1_p, 0.34
c4_hhmignum_t1_beta,-0.026
c4_hhmignum_t1_starbeta,-0.026
c4_hhmignum_t1_se, 0.027
c4_hhmignum_t1_n,1796
c4_hhmignum_t1_r2, 0.06
c4_hhmignum_test, 0.876
c4_hhmigreason_1_cmean, 0.062
c4_hhmigreason_1_csd, 0.242
c4_hhmigreason_1_t_p, 0.06
c4_hhmigreason_1_t_beta,-0.021
c4_hhmigreason_1_t_starbeta,-0.021*
c4_hhmigreason_1_t_se, 0.011
c4_hhmigreason_1_t_n,1796
c4_hhmigreason_1_t_r2, 0.04
c4_hhmigreason_1_t0_p, 0.03
c4_hhmigreason_1_t0_beta,-0.026
c4_hhmigreason_1_t0_starbeta,-0.026**
c4_hhmigreason_1_t0_se, 0.012
c4_hhmigreason_1_t0_n,1796
c4_hhmigreason_1_t0_r2, 0.04
c4_hhmigreason_1_t1_p, 0.24
c4_hhmigreason_1_t1_beta,-0.016
c4_hhmigreason_1_t1_starbeta,-0.016
c4_hhmigreason_1_t1_se, 0.013
c4_hhmigreason_1_t1_n,1796
c4_hhmigreason_1_t1_r2, 0.04
c4_hhmigreason_1_test, 0.452
c4_hhmigreason_2_cmean, 0.001
c4_hhmigreason_2_csd, 0.034
c4_hhmigreason_2_t_p, 0.94
c4_hhmigreason_2_t_beta, 0.000
c4_hhmigreason_2_t_starbeta, 0.000
c4_hhmigreason_2_t_se, 0.002
c4_hhmigreason_2_t_n,1796
c4_hhmigreason_2_t_r2, 0.01
c4_hhmigreason_2_t0_p, 0.69
c4_hhmigreason_2_t0_beta, 0.001
c4_hhmigreason_2_t0_starbeta, 0.001
c4_hhmigreason_2_t0_se, 0.002
c4_hhmigreason_2_t0_n,1796
c4_hhmigreason_2_t0_r2, 0.01
c4_hhmigreason_2_t1_p, 0.36
c4_hhmigreason_2_t1_beta,-0.001
c4_hhmigreason_2_t1_starbeta,-0.001
c4_hhmigreason_2_t1_se, 0.001
c4_hhmigreason_2_t1_n,1796
c4_hhmigreason_2_t1_r2, 0.01
c4_hhmigreason_2_test, 0.391
c4_hhmigreason_3_cmean, 0.021
c4_hhmigreason_3_csd, 0.143
c4_hhmigreason_3_t_p, 0.52
c4_hhmigreason_3_t_beta,-0.004
c4_hhmigreason_3_t_starbeta,-0.004
c4_hhmigreason_3_t_se, 0.006
c4_hhmigreason_3_t_n,1796
c4_hhmigreason_3_t_r2, 0.04
c4_hhmigreason_3_t0_p, 0.77
c4_hhmigreason_3_t0_beta,-0.002
c4_hhmigreason_3_t0_starbeta,-0.002
c4_hhmigreason_3_t0_se, 0.007
c4_hhmigreason_3_t0_n,1796
c4_hhmigreason_3_t0_r2, 0.04
c4_hhmigreason_3_t1_p, 0.43
c4_hhmigreason_3_t1_beta,-0.006
c4_hhmigreason_3_t1_starbeta,-0.006
c4_hhmigreason_3_t1_se, 0.007
c4_hhmigreason_3_t1_n,1796
c4_hhmigreason_3_t1_r2, 0.04
c4_hhmigreason_3_test, 0.665
c4_hhmigreason_4_cmean, 0.010
c4_hhmigreason_4_csd, 0.101
c4_hhmigreason_4_t_p, 0.88
c4_hhmigreason_4_t_beta, 0.001
c4_hhmigreason_4_t_starbeta, 0.001
c4_hhmigreason_4_t_se, 0.005
c4_hhmigreason_4_t_n,1796
c4_hhmigreason_4_t_r2, 0.01
c4_hhmigreason_4_t0_p, 0.94
c4_hhmigreason_4_t0_beta, 0.000
c4_hhmigreason_4_t0_starbeta, 0.000
c4_hhmigreason_4_t0_se, 0.006
c4_hhmigreason_4_t0_n,1796
c4_hhmigreason_4_t0_r2, 0.01
c4_hhmigreason_4_t1_p, 0.79
c4_hhmigreason_4_t1_beta, 0.002
